title,video_id,channel_title,publish_time,description,tags,category_id,view_count,like_count,comment_count,duration,definition,privacy_status
"Forensic Files - Season 5, Episode 9 - Killigraphy - Full Episode",RqsKWB4tV70,FilmRise True Crime,2021-11-11T23:00:22Z,"This examination of the role autopsies play in murder investigations focuses on the suspicious death of Virginia Ridley. Police charge her mentally unstable husband with murder, but a medical examiner discovers that she died of natural causes.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 5:
https://www.youtube.com/watch?v=Yx7RC8GRZVE&list=PLC4mqmKvz1IZfI7ioDqO63CQZ9vnPpjP_","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,584310,6193,822,PT22M34S,sd,public
"Forensic Files - Season 8, Episode 7 - Once Bitten - Full Episode",J-uv8Wk0vW0,FilmRise True Crime,2021-12-16T23:57:57Z,"At a murder scene, investigators find a shoe-print, several foreign hairs, and unknown fingerprints. But they believe the most telling piece of evidence is the bite mark on the victim's chest.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 8:
https://www.youtube.com/watch?v=3gAB0hcY3Z0&list=PLC4mqmKvz1IbdnLKfCt8--pOV0xEpMIP5
Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 8:
https://www.youtube.com/watch?v=3gAB0hcY3Z0&list=PLC4mqmKvz1IbdnLKfCt8--pOV0xEpMIP5","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,583853,4567,423,PT22M8S,sd,public
"Forensic Files - Season 5, Episode 4 - A Voice from Beyond - Full Episode",2laEGF9Ji3M,FilmRise True Crime,2021-11-11T23:00:03Z,"When a decomposed body is found stuffed in a barrel, it's easy to presume murder. But the body had been placed in the barrel 30 years earlier. One of the few clues was an address book found along with the body.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 5:
https://www.youtube.com/watch?v=Yx7RC8GRZVE&list=PLC4mqmKvz1IZfI7ioDqO63CQZ9vnPpjP_","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,579366,7059,1077,PT22M35S,sd,public
"Forensic Files - Season 7, Episode 21 - Ghost in the Machine - Full Episode",zNzWSIAp6TQ,FilmRise True Crime,2021-12-10T14:07:27Z,"The apparent overdose-suicide of Reverend Bill Guthrie's wife Sharon is investigated and detectives recover incriminating files from Bill's computer  and learn of his infidelity.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 7:
https://www.youtube.com/watch?v=VXCQLjkspkg&list=PLC4mqmKvz1IbSwY-t8uYz1m6kx4d1KR8E","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,577460,6100,N/A,PT22M37S,sd,public
"Forensic Files - Season 8, Episode 19 - Breaking News - Full Episode",QU0RCSlwiuY,FilmRise True Crime,2021-12-16T23:57:57Z,"A young TV news producer is raped and murdered in her apartment. Police identify two suspects, but both are cleared of any wrongdoing. The case stalls for more than a year, and then investigators turn to the Commonwealth of Virginia's DNA Databank.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 8:
https://www.youtube.com/watch?v=3gAB0hcY3Z0&list=PLC4mqmKvz1IbdnLKfCt8--pOV0xEpMIP5
Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 8:
https://www.youtube.com/watch?v=3gAB0hcY3Z0&list=PLC4mqmKvz1IbdnLKfCt8--pOV0xEpMIP5","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,579462,4723,341,PT22M8S,sd,public
"Forensic Files - Season 12, Episode 11 - A Cinderella Story - Full Episode",YFZYdZByPrE,FilmRise True Crime,2022-01-27T22:59:00Z,"The victim had been sexually assaulted and stabbed to death on the beach. A pair of men's tennis shoes was discovered near her body. Police were sure that if they found the man who fit the shoes, they would also find the man who committed the crime.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 12:
https://www.youtube.com/watch?v=FEI9_BI3Lxc&list=PLC4mqmKvz1IZCJuxKJkdzpWupAxkvP4Lc","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,578090,5484,828,PT21M46S,sd,public
"Forensic Files - Season 8, Episode 33 - Death by a Salesman - Full Episode",mhS8kXVeD4Y,FilmRise True Crime,2021-12-16T23:57:57Z,"No one in a quiet residential community saw anything unusual the day one of their neighbors was brutally attacked and murdered. Fingerprints found at the crime scene and surveillance video helped investigators to apprehend the presumed killer.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 8:
https://www.youtube.com/watch?v=3gAB0hcY3Z0&list=PLC4mqmKvz1IbdnLKfCt8--pOV0xEpMIP5
Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 8:
https://www.youtube.com/watch?v=3gAB0hcY3Z0&list=PLC4mqmKvz1IbdnLKfCt8--pOV0xEpMIP5","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,564972,4943,629,PT22M14S,sd,public
"Forensic Files (HD) - Season 14, Episode 6 - Home of the Brave - Full Episode",bSJYXDZXh_w,FilmRise True Crime,2021-03-13T00:15:20Z,"In 2007, the Florida mobile home of Effie and Michael Ratley catches fire and Michael heroically rescues his wife and infant son. A month later, his wife is found beaten to death in a bedroom of his parents' home.


Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,563618,4218,459,PT21M23S,hd,public
"Forensic Files - Season 7, Episode 37 - Breaking the Mold - Full Episode",QhRfeDavAhQ,FilmRise True Crime,2021-12-10T14:07:28Z,"The 3-year-old son of parents in Dripping Springs, Texas develops a respiratory condition. Then the father develops signs of Alzheimer's disease, and an investigator reveals that their ill health is due to a form of black mold in their modern home.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 7:
https://www.youtube.com/watch?v=VXCQLjkspkg&list=PLC4mqmKvz1IbSwY-t8uYz1m6kx4d1KR8E","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,563062,5964,562,PT22M37S,sd,public
"Forensic Files - Season 8, Episode 18 - Hair of the Dog - Full Episode",elFR0jWyE6k,FilmRise True Crime,2021-12-16T23:57:57Z,"With no forensic evidence inside a murder scene, investigators were baffled. But they suspected that the victim's dog had witnessed the crime. If she had, forensic scientists would have to find a way to find out what the dog had seen.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 8:
https://www.youtube.com/watch?v=3gAB0hcY3Z0&list=PLC4mqmKvz1IbdnLKfCt8--pOV0xEpMIP5
Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 8:
https://www.youtube.com/watch?v=3gAB0hcY3Z0&list=PLC4mqmKvz1IbdnLKfCt8--pOV0xEpMIP5","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,555713,4543,301,PT22M8S,sd,public
"Forensic Files Season 11, Episode 40 - Two in a Million - Full Episode",sP8wIGcf7vA,FilmRise True Crime,2022-01-20T22:59:45Z,"A millionaire and his family were executed in their own home. For three years, the murders went unsolved and then a 30-year-old box of ammunition and some fluorescent fibers revealed the ultimate betrayal.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 11:
https://www.youtube.com/watch?v=zqx7WBpf0KM&list=PLC4mqmKvz1IZpgpEvYBjDdm4odRNi-K-0","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,552070,5029,748,PT21M48S,sd,public
"Forensic Files - Season 3, Episode 12 - Broken Bond - Full Episode",Ly0l-xfERh4,FilmRise True Crime,2021-06-24T21:59:14Z,"A two-year-old boy was rushed to the hospital suffering from brain seizures and breathing difficulties which puzzled doctors. Then the boy's sister provided an important clue and raised the possibility of a rare syndrome.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch Forensic Files - Season 3 - 
https://www.youtube.com/watch?v=mBnwRnm-67g&list=PLC4mqmKvz1IZDumwVQt_M8SQlY_BP4-QC",,1,544354,4965,499,PT21M42S,sd,public
"Forensic Files - Season 4, Episode 8 - Body of Evidence - Full Episode",ehkFmrGMH6w,FilmRise True Crime,2021-11-04T22:30:04Z,"Mark Fair left for work and his fiancÃ©e, Karla Brown, stayed home. Later, he found her dead. During the autopsy, bite marks on her body were re-examined and forensic odontology identified the killer.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 4:
https://www.youtube.com/watch?v=nsAs5Zd5fKc&list=PLC4mqmKvz1IbclE9Tb1dzb2l4Or9Uvh7h","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,545238,6062,549,PT21M50S,sd,public
"Forensic Files - Season 2, Episode 2 - The Dirty Deed - Full Episode",3VqeZEQAokI,FilmRise True Crime,2021-05-27T21:59:41Z,"In this classic episode of Forensic Files, the longest running true crime series in television history, Eileen and Derrick Severs disappeared from their home in the small village of Hambleton in Great Britain, and police found evidence which suggested foul play. Careful analysis of a soil sample would tell investigators not only what happened to the couple, but who was responsible for the dirty deed. Originally aired as Season 2, Episode 2.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch Forensic Files - Season 2 - 
https://www.youtube.com/watch?v=Iv9TQLCdblU&list=PLC4mqmKvz1IajKbZSJtwASZ8gpreaELXA",,1,542009,4639,313,PT21M50S,sd,public
"Forensic Files - Season 10, Episode 4 - Up In Smoke - Full Episode",u5-FjxbOGDc,FilmRise True Crime,2022-01-14T13:38:33Z,"When an elderly couple died in a suspicious house fire, their son became the prime suspect. Investigators turned to forensic science to determine if the fire had been set deliberately, or if it was an unfortunate accident.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 10:
https://www.youtube.com/watch?v=WMF2H4dfQGA&list=PLC4mqmKvz1IZGbtqZynVLcjg4fW52Va1M","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,540409,4205,234,PT21M42S,sd,public
"Forensic Files - Season 10, Episode 2 - Marked for Life - Full Episode",WMF2H4dfQGA,FilmRise True Crime,2022-01-13T23:00:08Z,"A man who had committed crimes including murder was not caught. Almost 50 years later, advances in technology and handwriting analysis uncovered the criminal.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 10:
https://www.youtube.com/watch?v=WMF2H4dfQGA&list=PLC4mqmKvz1IZGbtqZynVLcjg4fW52Va1M","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,535257,4924,449,PT21M42S,sd,public
"Forensic Files - Season 7, Episode 10 - Without A Prayer - Full Episode",0PvLBR1jsjU,FilmRise True Crime,2021-12-10T14:07:48Z,"The founder of American Atheists disappeared in 1995 along with one of her sons and granddaughter, along with $500,000 in gold coins. The police homed in on several suspects, including David R. Waters, who worked for American Atheists.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 7:
https://www.youtube.com/watch?v=VXCQLjkspkg&list=PLC4mqmKvz1IbSwY-t8uYz1m6kx4d1KR8E","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,534525,5330,1496,PT22M37S,sd,public
"Forensic Files - Season 9, Episode 24 - Northern Exposure - Full Episode",378dfFgl58s,FilmRise True Crime,2022-01-01T17:03:57Z,"Hikers near Anchorage, Alaska discovered a body wrapped in sheets which were edged in orange stitching. Clinging to the sheet, they also discovered a tuft of red carpet fibers - threads of evidence which led them straight to the killer.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 9:
https://www.youtube.com/watch?v=vWklw6FIjXg&list=PLC4mqmKvz1IY0qnKUmUsi10rLQQX6Wbi3","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,533193,4627,656,PT21M46S,sd,public
"Forensic Files - Season 8, Episode 2 - The Music Case - Full Episode",0a02mnUTmf0,FilmRise True Crime,2021-12-16T23:57:57Z,"In 1999, a 12-year-old was found murdered in her home and it changed the feeling of security residents had in the small town of Waseca, Minnesota. Despite a meticulous search of the home and an exhaustive investigation, police had no suspects.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 8:
https://www.youtube.com/watch?v=3gAB0hcY3Z0&list=PLC4mqmKvz1IbdnLKfCt8--pOV0xEpMIP5
Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 8:
https://www.youtube.com/watch?v=3gAB0hcY3Z0&list=PLC4mqmKvz1IbdnLKfCt8--pOV0xEpMIP5","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,532183,4457,525,PT22M12S,sd,public
"Forensic Files - Season 7, Episode 4 - Who's Your Daddy? - Full Episode",QNm1RfQatcE,FilmRise True Crime,2021-12-10T14:07:28Z,"In 1988, the body of a young woman was discovered in an Ohio river. Most of the evidence had been washed away, but the victim's 6-year-old son unwittingly told investigators all they needed to know â€” without saying a word. The clue was in his genes.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 7:
https://www.youtube.com/watch?v=VXCQLjkspkg&list=PLC4mqmKvz1IbSwY-t8uYz1m6kx4d1KR8E","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,528944,6083,595,PT22M34S,sd,public
"Forensic Files (HD) - Season 14, Episode 2 - Hear No Evil - Full Episode",PtbHZK-V82I,FilmRise True Crime,2021-03-13T00:15:19Z,"In 2006, Darlene VanderGiesen received threatening emails and then disappeared. Tracking the source of the emails led police to the home of Daphne Wright, where they believe a murder was committed.


Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,527286,4522,566,PT21M21S,hd,public
"Forensic Files - Season 2, Episode 3 - Killer Fog - Full Episode",s2Zx60WoEO4,FilmRise True Crime,2021-05-27T21:59:41Z,"It was the single, most deadly automobile accident in American history. Almost a hundred vehicles were involved, twelve people died, and more than fifty people were injured. It happened along a three mile stretch of highway long known for dense, thick fog. Investigators set out to determine if the fog was a natural phenomenon, or the result of something else. Originally aired as Season 2, Episode 3.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch Forensic Files - Season 2 - 
https://www.youtube.com/watch?v=Iv9TQLCdblU&list=PLC4mqmKvz1IajKbZSJtwASZ8gpreaELXA",,1,519672,4611,408,PT21M49S,sd,public
"Forensic Files - Season 2, Episode 11 - Postal Mortem - Full Episode",815hllyTDk4,FilmRise True Crime,2021-05-27T21:59:41Z,"On October 15, 1985, two bomb explosions rocked Salt Lake City and resulted in two deaths. A third explosion occurred the next day; this time, the victim was injured but survived. As the investigation progressed, police came to believe the survivor was more than an innocent by-stander. When they turned to forensic science for help, they uncovered an almost unbelievable story of forgery, fraud and murder.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch Forensic Files - Season 2 - 
https://www.youtube.com/watch?v=Iv9TQLCdblU&list=PLC4mqmKvz1IajKbZSJtwASZ8gpreaELXA",,1,517401,4723,460,PT21M48S,sd,public
"Forensic Files - Season 5, Episode 10 - Nursery Crimes - Full Episode",f6gh_QNO6_0,FilmRise True Crime,2021-11-11T23:00:13Z,"A police investigation of a pediatrician, after the mysterious death of one of her patients, leads to a Texas hospital where the pediatric mortality rate is higher than at any hospital in the country.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 5:
https://www.youtube.com/watch?v=Yx7RC8GRZVE&list=PLC4mqmKvz1IZfI7ioDqO63CQZ9vnPpjP_","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,512631,5165,588,PT22M34S,sd,public
"Forensic Files Season 11, Episode 4 - Sunday's Wake - Full Episode",vQ3MY8O0RUM,FilmRise True Crime,2022-01-20T22:59:44Z,"When a little girl got sick and died, investigators were stumped. Was it an accident, an unexplained illness, or murder?

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 11:
https://www.youtube.com/watch?v=zqx7WBpf0KM&list=PLC4mqmKvz1IZpgpEvYBjDdm4odRNi-K-0","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,505920,4664,497,PT21M43S,sd,public
"Forensic Files (HD) - Season 13, Episode 13 - Sands of Crime - Full Episode",KhWcj8d_pNI,FilmRise True Crime,2021-03-05T22:03:53Z,"In the early hours of a morning just before Christmas, a college co-ed was abducted from the parking lot of her apartment. Her body was found later that day; she'd been sexually assaulted and then shot at point blank range.

#Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,502365,4215,432,PT21M19S,hd,public
"Forensic Files - Season 10, Episode 14 - A Leg Up on Crime - Full Episode",QIg-JxOZDtg,FilmRise True Crime,2022-01-14T13:38:33Z,"The decomposed body of a young woman was discovered in a Bakersfield irrigation canal. If there was trace evidence, it had been washed away.Â 

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 10:
https://www.youtube.com/watch?v=WMF2H4dfQGA&list=PLC4mqmKvz1IZGbtqZynVLcjg4fW52Va1M","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,499943,4156,445,PT21M46S,sd,public
"Forensic Files - Season 10, Episode 34 - Bump in the Night - Full Episode",vPQOc5xe58Q,FilmRise True Crime,2022-01-14T13:38:33Z,"When a victim is brutally murdered in his own bed, investigators find a shoe impression in the mud outside--physical evidence they hope will lead to the killer.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 10:
https://www.youtube.com/watch?v=WMF2H4dfQGA&list=PLC4mqmKvz1IZGbtqZynVLcjg4fW52Va1M","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,499840,4509,454,PT21M47S,sd,public
"Forensic Files - Season 7, Episode 8 - Bio-Attack - Full Episode",vTAVzg_ny48,FilmRise True Crime,2021-12-10T14:07:27Z,"1984 Rajneeshee bioterror attack: investigators uncover a plot to overthrow the government after a unique strain of salmonella makes people ill.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 7:
https://www.youtube.com/watch?v=VXCQLjkspkg&list=PLC4mqmKvz1IbSwY-t8uYz1m6kx4d1KR8E","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,498760,4551,533,PT22M37S,sd,public
"Forensic Files - Season 10, Episode 40 - Wired for Disaster - Full Episode",XwW6oGQg5gM,FilmRise True Crime,2022-01-14T13:38:33Z,"A 29-year-old woman was killed instantly when a bomb exploded in her home. The device was so powerful that shrapnel was embedded in houses across the street. The bomber had not only knowledge and skill, but also a motive for murder.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 10:
https://www.youtube.com/watch?v=WMF2H4dfQGA&list=PLC4mqmKvz1IZGbtqZynVLcjg4fW52Va1M","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,497907,5166,588,PT21M46S,sd,public
"Forensic Files - Season 9, Episode 19 - Deadly Matrimony - Full Episode",nvU_fhFccAE,FilmRise True Crime,2022-01-01T17:03:47Z,"A go-go dancer told her family she needed to get away for a while, and then she simply disappeared. Investigators were suspicious, because she took neither her car nor her clothes. 20 years later, her family received a call that changed everything.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 9:
https://www.youtube.com/watch?v=vWklw6FIjXg&list=PLC4mqmKvz1IY0qnKUmUsi10rLQQX6Wbi3","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,486713,4204,470,PT21M46S,sd,public
"Forensic Files - Season 12, Episode 13 - Pressed for Crime - Full Episode",llyjcK4UMlQ,FilmRise True Crime,2022-01-27T22:59:01Z,"A brutal murder, lots of suspects, and conflicting evidence but the forensics were clear on one thing: The killer knew his victim. And that alone gave investigators a head start.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 12:
https://www.youtube.com/watch?v=FEI9_BI3Lxc&list=PLC4mqmKvz1IZCJuxKJkdzpWupAxkvP4Lc","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,483695,5350,313,PT21M45S,sd,public
"Forensic Files - Season 10, Episode 38 - High 'n Dry - Full Episode",EAajUU_Yml8,FilmRise True Crime,2022-01-14T13:38:33Z,"When Genell Plude is found dead in her bathroom, the scene points to suicide. But a coroner's inquest and a unique application of forensic science gave investigators a different explanation for her death.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 10:
https://www.youtube.com/watch?v=WMF2H4dfQGA&list=PLC4mqmKvz1IZGbtqZynVLcjg4fW52Va1M","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,480760,4209,571,PT21M46S,sd,public
